State the frustration-aggression hypothesis. Give an example that illustrates it.,The frustration-aggression hypothesis suggests that aggression is caused by happiness.,The frustration-aggression hypothesis states that all aggressive acts are caused by pleasure.,The frustration-aggression hypothesis argues that all acts of kindness are caused by frustration.,"The frustration-aggression hypothesis argues that all aggressive acts are caused by frustration, which is almost always accompanied by anger.",D,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J11-0345.htm
What are the three major theories of pattern recognition?,"Categorization, differentiation, and understanding","Detection, separation, and interpretation","Template matching, feature analysis and analysis by synthesis","Recognition, comprehension, and interpretation",C,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J06-0169.htm
What is conformity? Distinguish between compliance and private acceptance.,Both compliance and private acceptance imply a real attitude change,Conformity is the act of rebellion,Compliance is a real attitude change and private acceptance is only a change in external behavior,Conformity is the psychological force which causes a person to act in accordance with the expectations of others. Compliance is a change only in external behavior while private acceptance is a real attitude change.,D,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J16-0541.htm
What observations support the inhibition of response theory of extinction ?,Pavlov's experiments and the phenomena of disinhibition and spontaneous recovery,The concept of memory loss,The counter conditioning theory,The theory of unlearning,A,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J03-0058.htm
Describe the behavior of the neonate and list and define some of its reflexes.,Neonate behavior is always deliberate and intentional,"Neonate reflexes include smiling, waving, and clapping","Most of the behavior of the neonate is reflexive and includes reflexes such as the sucking reflex, head turning, the startle or Moro reflex, the Babinski reflex, the Palmar reflex, and others like swallowing, sneezing, swimming, and stepping.",Neonate behavior is mostly learned,C,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J12-0365.htm
What is the importance of unconscious determinants of behavior in Freudian theory? How did Freud's conception of the unconscious differ from the prevailing view of his time?,Freud believed behavior was solely based on conscious decisions.,Freud suggested that unconscious drives have no role in shaping behavior.,Freud thought the unconscious mind did not have a significant effect on behavior.,Freud believed that much of behavior was motivated by unconscious drives.,D,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J13-0416.htm
"Discuss the importance of maternal stimulation in infant development. Cite the findings of Spitz, Schaffer and Emerson, and Harlow.",Emotional development is independent of maternal stimulation,Infants are solely dependent on feeding for attachment,Maternal stimulation has no significant impact on infant development,"Maternal stimulation is crucial for the normal physical, social, and emotional development of the infant",D,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J12-0370.htm
"Define general-adaptation syndrome. Name and describe its three stages. What disorders can develop in each of these stages? The General Adaptation Syndrome. During the initial alarm reaction to stress, resistance falls below normal. It rises again as bodily resources are mobilized, and it remains high during the stage of resistance. Eventually, resistance falls again as the stage of exhaustion is reached.","General-adaptation syndrome is a three-stage response to stress that includes the alarm reaction, resistance, and exhaustion. Disorders such as hypertension, ulcers, arthritis, rheumatism, and allergies can develop in these stages.",General-adaptation syndrome is a four-stage response to stress,"Disorders such as diabetes, asthma, and migraine can develop in these stages",General-adaptation syndrome is a two-stage response to stress,A,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J11-0337.htm
What are the features of schizophrenic behavior?,"Disordered cognition, perception and attention, affect or emotion, motor behavior, and contact with reality",Heightened senses and physical strength,Mood swings and depression,Superior mental and physical coordination,A,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J14-0473.htm
What is the evidence supporting the idea that we have two brains rather than one ?,Experiments showing each hemisphere functions independently when corpus callosum is severed,Mental capacity tests showing different IQs for each hemisphere,Brain scans showing two distinct parts of the brain,Genetic evidence indicating two separate brain development processes,A,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J09-0264.htm
What is an instinct ?,Instinct is a habit acquired through repeated practice.,Instinct is a learned behaviour.,Instinct is the ability to adapt to new environments.,Instinct refers to behaviors that were not acquired through learning and experience but that were provided for in the organism's biological structure.,D,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J10-0294.htm
What are the common characteristics of homeostatic or consistency theories ? What are some of their shortcomings ?,Focus on external factors instead of internal balance,Promote change and adaptability,Encourage inconsistency and imbalance,Maintain a consistent physical or psychological state,D,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J10-0296.htm
Define defense mechanism. List and describe some examples.,Defense mechanisms are techniques to avoid performing tasks,"A defense mechanism is a process an individual employs to compensate for a desire which cannot be fulfilled because of social taboos. Examples of defense mechanisms include repression, displacement, reaction-formation, intellectualization, projection, and denial.",Defense mechanisms are conscious strategies for dealing with difficult situations,Defense mechanisms are physical responses to threats,B,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J13-0414.htm
Discuss the relationship between violence on television and the development of aggression in children.,Violence on television reduces aggression in children.,Children do not imitate violent behavior seen on television.,Violence on television increases aggression in children.,Violence on television has no effect on children's behavior.,C,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J12-0400.htm
Describe three approaches to the study of emotionality. Cite the theories of Watson and Bridges concerning emotional development in the infant.,Watson theorized only one emotion in infants while Bridges proposed three.,Watson and Bridges both believed in the same theory of infant emotion development.,"Watson theorized three emotions in infants: fear, anger, and love, while Bridges believed that an infant possesses one general emotion at birth - excitement, which gradually differentiates into specific emotions.","Bridges believed that an infant possesses only excitement at birth, and does not develop other emotions.",C,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J12-0373.htm
What is a conduct disorder and how is it usually treated ?,Conduct disorder is treated by medication,Conduct disorder is treated by punishment,Conduct disorder is treated by isolation,The most successful means of treatment to date has been the development of therapeutic communities where the delinquents learn societal norms and how to use them.,D,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J14-0464.htm
Make the distinction between primary and secondary sources of drive giving examples of each.,"Primary sources of drive are related to emotional states, secondary drives are related to physical needs","Primary sources of drive are learned, secondary sources are innate","Primary sources of drive include success, power, affection, while secondary sources include food, water, air, and temperature","Primary sources of drive are associated with innate bodily mechanisms such as food, water, air, temperature, while secondary sources of drive are learned, including desires as success, power, affection, money, appearance, and security.",D,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J10-0293.htm
"Discuss research on ""bystander intervention.""",Bystander intervention is least likely when the bystander is alone.,Two important variables in bystander intervention are how clear it is that help is needed and how much personal responsibility the bystander experiences.,Bystander intervention is most likely when the bystander isn't sure if help is needed.,Bystander intervention is more likely if the bystander is a close friend of the person in need.,B,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J16-0584.htm
How might the Minimum Principle be applied to the perception of form in motion ?,We see the arrangement of motions that involves the most changes,We see the arrangement that changes the perceived object frequently,We see the arrangement of motions that involves the least number of changes and allows the perceived object to remain as constant as possible,We perceive the most complex forms,C,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J09-0288.htm
"How effective is electroconvulsive shock therapy in schizophrenia, in depression ?",Ineffective for both schizophrenia and depression,Ineffective for schizophrenia but useful for depression,Useful for schizophrenia but ineffective for depression,Effective for both schizophrenia and depression,B,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J15-0528.htm
"Define shaping and chaining, give an example of each.","Chaining is gradually changing a behavior by breaking it down into smaller steps, like learning to play a musical instrument. Shaping is a series of responses that lead to a desired outcome, like following a recipe.","Chaining is a series of responses in which each response leads to the next, like learning the words to a song. Shaping is the teaching of behavior by reinforcing successively closer approximations to the desired behavior until the desired response is attained, like teaching a dog to fetch a stick.","Chaining is rewarding a behavior that leads to a desired outcome, like training a dog to sit. Shaping is a series of responses, like memorizing a poem.","Chaining is the process of learning a complex task by breaking it down into simpler tasks, like learning to drive a car. Shaping is teaching a behavior by rewarding each step towards the desired behavior, like training a bird to sing.",B,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J03-0062.htm
"Briefly describe motor development during the preschool period. Order of maturation of the various areas of the cerebral cortex. The main sensory and motor areas are labeled, and mature first. Association areas mature later.","During the preschool period, children's motor development is focused on learning to write and read.","Motor development during the preschool period includes learning to ride a bike, swim, and run.",Motor development during the preschool period is characterized by the ability to perform complex tasks like playing an instrument or playing chess.,"During the preschool period, a child's motor development progresses with improved balance during locomotion, the ability to climb stairs, jump, hop, skip, improved grasping ability and developing perceptual-motor skills like drawing and buttoning clothes.",D,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J12-0376.htm
Discuss the history of the frustration-aggression hypothesis as proposed by Berkowitz.,The frustration-aggression hypothesis has remained unchanged since its inception.,The frustration-aggression hypothesis is a purely biological explanation for aggressive behavior.,The frustration-aggression hypothesis suggests that aggression only occurs in low-status individuals.,"The frustration-aggression hypothesis has evolved over time to now incorporate the individual's past history and learning into its explanation and prediction of aggressive behavior, becoming more cognitive in its approach.",D,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J10-0325.htm
"Explain what is meant by ""play therapy""",Play therapy is a technique used only for children,Play therapy involves physical play and exercises only,Play therapy is a method using video games for therapy,"Play therapy is a technique which facilitates therapy with children by using toys, paint, dolls, clay and blocks to help the patient express conflicts and emotions they could not verbalize.",D,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J15-0529.htm
A movie is a kind of apparent motion. Why is it an apparent motion and discuss what kind it is ?,A movie is apparent motion because it is a visual illusion created by the brain.,A movie is apparent motion because it involves the physical movement of objects.,A movie is apparent motion because it is a continuous motion captured in frames.,"A movie is an apparent motion because it is a series of still pictures shown in very brief exposures, called 'frames,' making the viewer perceive smoothly moving stimuli. This is also known as stroboscopic motion.",D,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J09-0289.htm
What is motivation ?,Motivation is the study of social interactions.,"Motivation is the psychology concerned with the factors that influence the arousal, direction and persistence of behavior.",Motivation is the process of learning and remembering.,Motivation is the study of human emotions.,B,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J10-0290.htm
"Discuss Rensis Likert's theory of organization, of the ""linking-pin"" concept.",The linking-pin concept requires regular meetings between different management levels.,The linking-pin concept is based on the idea of a single person being the communication link between all levels of management.,"The linking-pin concept requires that an individual of top management, for instance, be an accepted member of the top management group as well as the middle management group. The key point is that these individuals be accepted as legitimate members of both groups.",The linking-pin concept is about having a separate team for communication.,C,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J17-0593.htm
How can it be determined if perceptual learning has occurred?,Perceptual learning can be determined through indirect methods like change- responses experiments.,Perceptual learning can be determined through direct observation.,Perceptual learning occurs when an organism learns only a set of specific responses.,Perceptual learning can be determined through the learning of responses.,A,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J03-0049.htm
Describe the ideas of Freud concerning man's basic instincts and the major components of his personality that are formed during psychosexual development.,"According to Freud, man is governed solely by the id, seeking only immediate gratification.","Freud identified three basic instincts - survival, procreation, and aggression.","Freud stated that man has two basic urges - survival and procreation. He identified three major components of personality formed during psychosexual development - the id, ego, and superego. The id is governed by instinctual urges, the ego acts as an intermediary between id and reality, and the superego embodies moral sense and societal norms.","Freud's major components of personality are the ego, superego, and libido.",C,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J13-0412.htm
What is operant conditioning ?,Operant conditioning is a learning process in which the frequency of a specific response is shaped and maintained by the consequences of the response.,Operant conditioning is a method of studying animal behavior.,Operant conditioning is a device developed by B.F. Skinner,Operant conditioning is a process of memory retention.,A,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J03-0060.htm
What is B. F. Skinner' s view on the effectiveness of punishment ?,Skinner states that punishment is a universally accepted and effective method of control,"Skinner believes that punishment is not only ineffective as a means of control, but that it actually works to the ultimate disadvantage of the punishing agency and the individual being punished.",Skinner suggests that punishment is the most effective means of behavior control,Skinner believes punishment promotes positive behavior,B,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J03-0074.htm
What is perceptual learning? How is it different from response learning?,Perceptual learning involves a stimulus-response association.,Perceptual learning refers to temporary changes in perceiving the world.,"Perceptual learning refers to relatively permanent changes in the manner of perceiving the world, involving an association between two stimuli, rather than between a stimulus and a response.",Perceptual learning is the same as response learning.,C,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J03-0048.htm
Describe the growth changes that occur during the transition from infancy to preschool age that alter the child's appearance.,"From infancy to preschool age, growth in both height and weight decreases, the infant's fat disappears and the proportion of head size to body size decreases.",The child's height and weight increase rapidly.,No significant changes occur in the child's appearance.,The infant's fat increases and the proportion of head size to body size increases.,A,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J12-0375.htm
What is the double-bind hypothesis as used by Bateson?,Double-bind hypothesis is a form of mental conditioning,"The double-bind message contains at least two messages, sometimes three, all of which conflict with the apparent meaning of the message.",Double-bind refers to the schizophrenic behavior,Double-bind hypothesis is a method of punishment,B,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J13-0407.htm
What is Down's syndrome ? What is its cause ?,Down's syndrome is caused by a virus.,Down's syndrome is caused by environmental factors.,Down's syndrome is caused by a trisomy of chromosome 21.,Down's syndrome is caused by a lack of chromosomes.,C,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J14-0486.htm
What is Down's syndrome ? What is its cause ?,Down's syndrome is caused by environmental factors.,Down's syndrome is caused by a trisomy of chromosome 18.,"Down's syndrome is caused by a chromosomal abnormality, specifically a trisomy of chromosome 21.",Down's syndrome is caused by a mutation in chromosome 22.,C,stemez-Psychology,psychology.csv,downloaded_html_data/Psychology/1J14-0486.htm
"Given that the demand schedule is represented by P = 100 - 5Q, and the supply schedule is represented by P = 40 + 10Q (where P is price and Q is quantity), find the equilibrium price and quantity.",P = 90 and Q = 5,P = 80 and Q = 4,P = 70 and Q = 3,P = 85 and Q = 6,B,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z14-0530.htm
What is meant when it is said that an economy is producing on its production possibility frontier?,"Fully utilizing its resources and to produce more of any one good, it must sacrifice some of another good",Not using its resources efficiently,Producing below its potential,Has surplus of resources,A,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z22-0819.htm
Explain how the purchase-and-resale differential subsidy plans as a form of government aid operates.,"Direct payments to farmers, equal to the shortfall of the market price below the support price, results in low prices to the consumer, high consumption and avoids storage of rotting surpluses.",Government provides loans to farmers,Government buys at high prices and sells at low prices,Government sets a fixed price for all produce,A,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z28-0952.htm
"Analyze the effects of the law elasticities of both demand and short-run supply, coupled with output variations due to weather, on farm price and income.",Large price and income fluctuations,Stable prices and incomes,Increased output without price changes,Decreased demand for farm products,A,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z28-0946.htm
"What are ""business cycles"" or ""business fluctuations"" ? 09",Business cycles refer to variations in the level of economic activity over a period of years.,Business cycles refer to regular intervals of economic growth and decline,Business cycles refer to variations in employee productivity over a period of years,Business cycles refer to the annual financial report of a business,A,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z09-0286.htm
"Mr. Mavis runs a beer distributorship and currently sells a case of beer for $4.00. In an informal study of 61 cus-tomers in his store one day, Mr. Mavis determined that above the price of $4.00, demand is slightly inelastic, while below the price of $4.00, demand is slightly elastic. If Mr. Mavis wishes to maximize total revenue, should he raise or lower price?",He should raise the price,He should keep the price the same,He should lower the price,Cannot say which way Mr. Mavis should go,D,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z16-0617.htm
"Show that an initial deposit of $ 1000 in a bank can cause an increase in total deposits of the banking system of up to $ 5000/r dollars, if the required reserve ratio is 20%.",$ 4000,$ 800,$ 1000,$ 5000,D,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z12-0437.htm
Graphically differentiate the effects on farm income of a short crop from a bumper crop. What logical conclusion can be derived from the said analysis?,A bumper crop always increases farm income.,A short crop always reduces farm income.,"Given a stable market demand for farm products, the inelasticity of that demand will turn relatively small changes in output into relatively larger changes in farm prices and incomes.",Farm income depends only on quantity of the crop.,C,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z28-0945.htm
"""Seoul, Korea. The city government ordered the capital's 1500 restaurants not to sell any meal containing rice during lunch hours. The measure is designed to encourage the customers to take other food. South Korea is experiencing a serious food shortage because of a poor rice crop."" Would open market prices achieve the same result?","No, open market prices would not achieve the same result","Yes, open market prices would achieve the same result",Open market prices would not affect the situation,Open market prices would worsen the situation,A,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z28-0951.htm
Show that a straight line supply curve passing through the origin has e_s = 1.,-1,2,1,0,C,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z16-0607.htm
List and give examples of the methods of expressing economic relationships.,"Statistics, percentages, and ratios","Charts, diagrams, and models","Equations, tables, and graphs","Projections, forecasts, and estimates",C,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z01-0007.htm
"According to the principle of comparative advantage, what would be the effect on the production possibilities frontier if countries specialized in the production of goods in which they have a comparative advantage?",Expansion of the world's production possibilities frontier,No change in the world's production possibilities frontier,Uncertainty in the world's production possibilities frontier,Decrease of the world's production possibilities frontier,A,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z25-0890.htm
How did the classical economists use the money market mechanism as their defense in giving guarantee to the equality of saving and investment plans and therefore full employment?,The money market causes unemployment,The money market leads to inequality in saving and investment,Classical economists rejected the money market mechanism,The money market guarantees an equilibrium saving and investment plans and therefore full employment.,D,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z05-0186.htm
What is the primary factor affecting the level of consumption? How can the simple consumption function be repre-sented algebraically? Show what role the marginal propen-sity to consume plays in a simple linear consumption func-tion.,Gross income,Total income,Disposable income,Net income,C,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z05-0150.htm
a) The theory which attributes inflation to excessive wage demands by unions or price demands by large producers is called the ________ . b) The theory which attributes inflation to excessive aggregate demand is called the ________ . c) Give an explanation of both theories.,a)cost-push theory of inflation. b)demand-pull theory of inflation,a)price-push theory of inflation. b)deficit-pull theory of inflation,a)supply-side theory of inflation. b)output-push theory of inflation,a)wage-push theory of inflation. b)spending-pull theory of inflation,A,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z10-0311.htm
"What is meant by the term ""supply"", and what is a ""supply curve""?",A supply curve is a diagram showing the relationship between the price of a good and the amount of it that producers are willing to sell.,A supply curve is a graphic representation of the relationship between the price of a good and the quantity supplied.,A supply curve is a line on a graph that shows the quantity of a product that would be supplied at different prices.,A supply curve is a mathematical equation that depicts the relationship between price and quantity.,B,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z14-0509.htm
"The leaders of an industry went to see the President to com- plain about falling revenues in recent years. Among the data supporting their case, industry A's leaders presented the President with demand elasticity figures, indicating an industry average of 0.3. Not wanting to waste his time on what he thought was a trivial problem, the President re-commended subsidization of the industry. Why would the President's plan backfire?","The President's plan would backfire because the subsidy would cause an increase in demand, leading to increased revenues.","The President's plan would fail because the subsidy would increase the price, leading to increased revenue.","The President's plan would backfire because the subsidy would cause a drop in price, and therefore a drop in total revenue since demand is inelastic.",The President's plan would fail because the subsidy would not affect the demand elasticity.,C,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z08-0281.htm
"In a given economy, savings represent the only with-drawals; people save at average 50% of their income (it may be assumed that 'savings' include taxation). The government plans to rebuild the urban transit system at a total cost of $30 billion, but it has two alternatives for spending: 1) The expenditure on the project is all made in the first 2 years. 2) The expenditure is spread evenly over 10 years. Assuming that other planned injections (private investment, trade surplus, etc.) remain constant, what will be the increase in GNP resulting from this mass-project over the next 10 years, considering first the 2 year expenditure plan and then the 10-year expenditure plan?",$6 billion in both plans,$30 billion in both plans,"$30 billion in the first plan, $6 billion in the second plan","$15 billion in the first plan, $3 billion in the second plan",C,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z05-0185.htm
"How does classical economic theory answer the claim that the existence of saving undermines Say's Law, that is, that saving results in under spending, or a deficiency of total demand?",Classical economic theory rejects Say's Law,The money market ensures equilibrium between saving and investment,Saving always results in underspending,There is no relationship between saving and investment,B,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z05-0184.htm
What is the consumption function?,The consumption function is a mathematical model representing the relationship between a person's income and their propensity to save.,The consumption function traces out the relationship between different income levels and the amount of money that will be spent on consumption at each of these income levels for some specific point in time.,The consumption function is the relationship between a person's income and their spending on luxury items.,The consumption function represents the relationship between expenses and earnings.,B,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z05-0147.htm
Briefly describe the effect of demand changes on farm prices and incomes.,Market demand does not significantly affect farmers' income.,Farmers' incomes are stable despite market changes.,Farmers' incomes are very sensitive to market because of its elasticity.,Reduction in demand increases the farmers' income.,C,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z28-0943.htm
"During the Great Depression, Keynes advocated deficit spending to increase employment. What would a neoclassical economist have recommended?",Raising interest rates,Increasing government spending,Reducing taxes,Lowering the wage rate,D,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z33-1093.htm
"In 1978, Government increased its investment spending by $ 5 billion. Given that the MPC (Marginal Propensity to Consume) is 0.75, and assuming further that the economy is initially in equilibrium at $ 470 billion, a) Determine its effect on equilibrium NNP; b) Assuming that instead of an increase by $ 5 billion, there was a drop in investment by $ 5 billion, what will hap-pen to equilibrium NNP? c) Give the significance of your results.",NNP is increased by $ 5 billion,NNP is increased by $ 20 billion,NNP is decreased by $ 20 billion,NNP remains the same,B,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z06-0199.htm
Does the type of government expenditure matter (in terms of income generation)?,It does matter who the initial recipients are and whether the expenditure affects injections in other sectors.,The type of government expenditure has no impact on income distribution.,Government expenditure only affects the rich.,Government expenditure does not affect income generation.,A,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z07-0210.htm
"What is the optimal amount of cash to be held for transactions, when the return on bonds is i = 5%, real income Q = $20,000 per year, and the unit real transactions cost b = $5?",$500,"$1,000","$2,000","$1,500",B,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z11-0404.htm
"From a societal perspective, what is the error in the lump- of-labor argument especially as it is used to oppose techno-logical progress?",The lump-of-labor argument doesn't consider the role of government policies in preventing unemployment.,The lump-of-labor argument fails to take into account that technical progress increases total output in society.,The lump-of-labor argument underestimates the effect of overtime work.,The lump-of-labor argument doesn't consider the benefits of immigration.,B,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z23-0844.htm
Why does an accurate economic policy require accurate predictions?,Accurate predictions impact only the present economy,An accurate economic policy requires accurate predictions because the economy is a moving target and current actions will have effects in the future. Accurate predictions allow for appropriate timing and amount of policy application.,Current actions have immediate effects only,The economy is a stationary target,B,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z07-0212.htm
"How does the anticipation, or expectation, of inflation affect aggregate supply? In your solution you may use Okun's Law and the modern expecta-tions-augmented version of the Phillips curve.","The anticipation of inflation reduces the behavior of wages, leading to lower prices for output.","The anticipation of inflation influences the behavior of wages and costs, leading to higher prices for output. This is represented in the modern version of the aggregate supply schedule, which relates the actual and anticipated rates of inflation to the absolute value of the GNP gap.",The anticipation of inflation has no effect on the aggregate supply.,The anticipation of inflation leads to a decrease in the actual and anticipated rates of inflation.,B,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z10-0349.htm
"The National Widget Corporation currently holds a five-year lease on their factory, on which they have four more years left before the lease runs out. Beginning this month, the landlord has been allowed to pass along a $100 per month ""fuel adjustment surcharge."" If, every month, NWC's economists (by some miracle) are able to chart their cost curves for the upcoming month, how would the cost curves have changed to reflect this fuel surcharge, assuming that no other factors have changed?","Unchanged Total Costs, Average Fixed Costs and Average Total Costs","Decrease in Variable Costs, Marginal Costs and Average Variable Costs","Increase in Variable Costs, Marginal Costs and Average Variable Costs","Result in no change in Variable Costs, Marginal Costs and Average Variable Costs, and upward shifts in Total Costs, Average Fixed Costs and Average Total Costs.",D,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z17-0648.htm
"A building company plans to construct a series of houses with a total value of $ 2,000,000. A commercial bank is interested in this housing project and is willing to provide the funds. How does this transaction take place?",The building company borrows the funds from the commercial bank with a loan contract and the bank gives the money through a new checking account.,The building company pays the bank upfront,The bank directly invests in the housing project,The bank gifts the money to the building company,A,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z12-0454.htm
"What are economies of scale? What is meant by ""indivisibilities in the technology?""",Economies of scale means a firm's average costs remain constant despite changes in production,Indivisibilities in the technology refers to the inability to divide a technology into smaller units,Economies of scale refer to the decrease in a firm's average costs due to increase in production,Economies of scale refer to the changes in a firm's average costs resulting from scalar changes of the inputs in the production process. Indivisibilities in the technology is a term used to apply to industries in which economies of scale exist.,D,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z19-0725.htm
"One way for government to control monopoly is through taxation. Show the effect of an annual fixed amount monopoly tax on output, price, and profit.",The fixed tax increases the output and price.,"The fixed tax does not affect output and price, but reduces the monopolist's profits.",The fixed tax decreases the output and price.,The fixed tax has no effect on the monopolist's operations.,B,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z19-0719.htm
"Suppose the following data are available for an economy (figures in billions of dollars) - Compensation of Employees642 - Income Taxes116 - Capital Consumption Allowances95 - Income other than Compensation of Employees209 - Indirect Taxes101 - Net Investment152 Further, it is known that there are no corporations, and all income is paid directly to persons; there are no trans-fer payments, there is a balanced budget; and government ex-penditure is exclusively on the provision of services to the economy. Calculate each of the following: 1. Gross National Product (GNP) 2. Net National Product (NNP) 3. National Income (NI) 4. Personal Income 5. Disposable Personal Income 6. Government Sector Gross Output 7. Private Sector Gross Output 8. Consumption Expenditure 9. Gross Investment","GNP: 900, NNP: 850, NI: 800, Personal Income: 750, Disposable Personal Income: 700, Government Sector Gross Output: 600, Private Sector Gross Output: 800, Consumption Expenditure: 700, Gross Investment: 250","GNP: 1,000, NNP: 950, NI: 900, Personal Income: 850, Disposable Personal Income: 800, Government Sector Gross Output: 750, Private Sector Gross Output: 900, Consumption Expenditure: 850, Gross Investment: 300","GNP: 1,500, NNP: 800, NI: 900, Personal Income: 700, Disposable Personal Income: 600, Government Sector Gross Output: 300, Private Sector Gross Output: 900, Consumption Expenditure: 700, Gross Investment: 200","GNP: 1,047, NNP: 952, NI: 851, Personal Income: 851, Disposable Personal Income: 735, Government Sector Gross Output: 217, Private Sector Gross Output: 830, Consumption Expenditure: 678, Gross Investment: 247",D,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z04-0126.htm
Explain why indifference curve cannot intersect.,Indifference curves can intersect at any point.,Indifference curves can intersect if they are not the same curve.,Indifference curves can intersect at multiple points.,Two different indifference curves can never intersect at only one point.,D,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z15-0569.htm
Suppose that at a given level of satisfaction the marginal rate of substitution of product B for product A is constant. What does this imply about the relevant indifference curve?,They are normal goods,They are inferior goods,They are perfect substitutes,They are complementary goods,C,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z15-0568.htm
"Show that if the multiplier is one, the slope of the savings schedule is one.",0.5,1,2,0,B,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z06-0200.htm
"In a closed economy, there are four firms. The following In a closed economy, there are four firms. The following diagram shows their sales. FirmSellsToFor Iron Mine Inc.Iron OneUnited Steel Co.$ 100 United Steel Co.SteelAcme Automobiles$ 300 Acme AutomobilesCarsHonest John's Car Dealership$ 500 Honest John's Car DealershipCarsConsumers$1000 1.) Calculate value added by each firm. 2.) Calculate GNP using both the value-added approach and the final goods approach. 3.) A value-added tax of 10% is imposed. Calculate each firm's tax payment and tax receipts for the economy. 4.) Compare the results of a 10% value-added tax with a 10% sales tax imposed on final goods, is there a difference in total tax collected?",$500,$900,$1000,$1900,C,stemez-Economics,economics.csv,downloaded_html_data/Economics/Z04-0131.htm
